"Review_ID","Rating","Year_Month","Reviewer_Location","Review_Text","Branch"
168549347,2,"2013-6","South Sudan","Ocean View still is better... I should have listened to the review.. Grrrr... The time I spent in HK Disneyland would have been better used in shopping... Grrrr","Disneyland_HongKong"
242272553,5,"2014-11","United States","weather was perfect. We also went to Old Town Orange the next day to shop, eat and walk around. Very Festive!","Disneyland_California"
359313251,5,"2016-3","India","Disney lives up to its promise of magic again. We spent 2 days in Hong Kong Disneyland on 26 & 27 March 2016. It was just amazing. Certain things that must be done are the Lion King Show, The grizzly gulch, the 3D show, small world, fireworks and parade are just unbelievable... Keep 2 days for Disneyland as 1 day will really feel short. If you do intend to buy stuff from there.. first browse all the shops and then decide what to buy as different shops may have different merchandise.Take your kids atleast once as its an experience they will never forget.","Disneyland_HongKong"
341080214,5,"2016-1","United States","The rides and food are great the park was very clean and friendly but the next time gonna pick a warmer time to go","Disneyland_California"
126671127,5,"2012-3","Australia","My husband and I visited from Australia for our second time in March 2012. This time without our children. Sure we missed them but I gotta tell you, when you are 50 years old and grew up with the Mouseketeers and Walt every week you just have to be a kid again right ? We had a ball, we did it all ! I even got my much NEEDED photo with  the Donald .I felt like I was 5 years old again and it will be going on the wall for sure ! We rode Space Mountain, Splash Mountain, Nemo, Indiana Jones,Winnie the Pooh, Mark Twain, The Haunted Mansion and others and we had so much fun. We returned To our hotel exhausted every night of our 3 day adventure. There wasnt much happening at California Adventure due to the expansion so we stuck to Soarin' and Hollywood Tower .Both were awesome. Next time we hope to head east to Disneyworld. . .","Disneyland_California"
475398328,5,"2017-4","United Kingdom","We came here for a 5 day trip and i have to say, even though we covered the park twice, I  we didn't want to come home. It is currently the 25th Anniversary, and the park has had a few nice twists added to make it feel even more special. We have to start with how friendly all the staff were and accommodating. I think they took pity on me trying my best GCSE french from the 1980's and would always talk to me in English. Some even helped me along. :)Where to begin, the park is beautiful, breathtaking and to pinch a Disney word... magical.We were visiting with people in our party with disabilities, and were allowed to obtain fast passes for the rides. we would like to thank Disney for this offer as it made the time more special for the children. A little reprieve from the rest of the year.We were lucky to meet a few of the Princesses and this was the highlight for the children. Along side meeting Mickey and other characters.The park has a great mix of rides for young and old. Shame Hyperspace mountain was closed, as it was closed 2 years ago wen we went. (i'll get on it one day)We were blessed with sunny weather throughout the stay as well which certainly added to the charm.The afternoon parade is fantastic, but go early to get a good view at the side of Main Street. Well worth the wait. And to top it off, the evening show and fireworks are simply stunning. My advice is get a central spot as far forward as possible. Thank you Disney, already planning our next trip.","Disneyland_Paris"
274022255,2,"2015-5","Canada","My wife and I visited Disneyland Paris   and we were really disappointed. When it came time for dinner, we found that many restaurants had closed or were closing. The one that was open featured underdone chicken fingers and stale fries   and all of the tables were cluttered with left over food and trays   that were never cleared during our meal. Lines for most rides were short   except for the Railroad. We waited in line for nearly an hour   they simply weren't running enough trains. Occasionally we found staff to be short and rude. There didn't seem to be any managers available or supervising operations. I would not attend again in the future. Save your money and enjoy Paris!","Disneyland_Paris"
452663187,4,"2017-1","Australia","Great time it's an amazing park   it was a bit cold when we visited and a lot of rides were closed :(. It was still a great time :) the food sucks though.","Disneyland_Paris"
597514265,5,"2018-6","Oman","i thought i will not enjoy there but actually i enjoyed a lot, well organized, perfect shows, and don't miss lion king show","Disneyland_HongKong"
120934476,3,"2011-11","Australia","I am probably not the best person to write a review on a theme park as I dislike them intensely but an incident at the park prompted me to write this. Our 4 year old son who the trip to Disney was for, had a nasty accident at the newly opened toy story land. I was extremely impressed that the incident was immediately noted and within 2 minutes security and a nurse were on hand. During that time a member of staff stayed with us. Thankfully the nurse could deal with the situation with her medical kit. We were very thankful for the help and really impressed with the speed of attention. The whole park is very clean and well maintained alsoOn the other side of the coin..... Be prepared for long waits for the rides. This is far from ideal with little kids. This is an aspect that i had trouble tolerating. We deliberately went on a Monday thinking it would be quieter than the weekend but no. There is apparently a fast pass but I didn't see much evidence of it. Obviously a family trip to Disney isn't going to be a cheap exercise. The shop was a huge temple to the Disney brand..... Again obviously.......All in all, personally it isn't something I enjoy and I won't return anytime soon but for the little ones maybe......","Disneyland_HongKong"
249231486,4,"missing","Philippines","I enjoyed their parade so much. It was a magical experience. The fireworks display was superb. Felt like a kid again.             ","Disneyland_HongKong"
240005990,5,"2014-11","United States","We were so happy to have our whole family with this time. We really love Disneyland, but it was quite crowded this trip.","Disneyland_California"
150378198,4,"2012-2","Netherlands","Fun place to visit, but everything is very expensive inside, and so is the entrance fee.  I love Mickey mouse and Cinderella and Snow white, but it costs enormous amounts of money to buy anything inside, especially with a family of 4!","Disneyland_Paris"
137681714,5,"2012-8","United States","What a great trip my nine yr old and I had to Disneyland in CA in early August. Weather was a little hot and humid for many, but a nice break from our 14 days of 95  in July! :) AND a really nice worker from California Adventure walked our way home the first evening and asked us how our day went. We explained that Goldie loves Disney AND beignets at Cafe Du Monde in New Orleans. She let us in on a little surprise that right near Pirates of the Caribbean there is a little French Cafe that has MICKEY MOUSE shaped beignets!!!! What a great day!!!!! All of the Disney employees were as nice and helpful as ever!","Disneyland_California"
543609341,5,"2017-11","United States","Disneyland is a place to visit that is as good as it gets. I told my husband that we can learn a lesson from humanity by going to Disneyland. You wait in long lines, walk through crowds, wait a long time to get food and drinks during busy periods, you tote children around of all ages, and you do it with patience and a smile, because you're at Disneyland. And  nothing bad happens at Disneyland.  I saw people with screaming babies, and they handled it in stride. At the end of the day, Dads and Moms alike were carrying toddlers through the park, waiting for their bus ride back to the hotel, exhausted beyond words, but they smiled and waited patiently. They could have been grumpy, but they were not. After all, we had just spent the day at the Magic Kingdom. Maybe this isn't a review, but more of a tribute to my fellow Disneyland goers on the virtue of patience, humility, graciousness and peace. Thank you all for a wonderful vacation and thank you to Disneyland for creating a place that allows this to happen so freely. ","Disneyland_California"
453216491,5,"2017-1","Australia","Ok. So the smallest Disney park. Yes. Some  attractions  are just statues. However tickets are cheap (full price were about $60 Australian. Bargain!) and some of the rides are unique to this park and awesome. Phantom Mannor (a updated and less  horror driven  version of the haunted mansion), Grizzly Gulch and Iron Man are all unique and very well done. Space Mountain is excellent here and has a great Star Wars theme applied. Very quiet when we visited, it might be less enjoyable if very busy but overal worth the few hours time to experience a genuine Disney quality attraction for a lower cost than in the US or Europe","Disneyland_HongKong"
325715294,5,"2015-11","Hong Kong","We love the BuzzLightYear Blaster ride, need not to queue for long, interactive, and semi competitive both for the kids and parents. The food is much better than other Disneyland in my experience. But the Turkey leg is still unbeatable, tastes good from California to Florida, Paris to Tokyo. ","Disneyland_HongKong"
503575375,5,"2017-5","South Africa","Loved our first Disneyland experience! Amenities rides awesome! Especially loved the live Lion King show   a definite  not to miss .","Disneyland_HongKong"
154225129,4,"2013-3","India","By MTR you may travel up till Sunny bay and from Sunny bay you may take a Disney resort train to the park entrance.  Ticket cost is HKD399. In order to avoid queue advisable to purchase ticket online. They are flexible to change the date...More","Disneyland_HongKong"
121893548,5,"2011-12","Canada","Disneyland at Christmas is great and the crowd levels were good.","Disneyland_California"
539448829,5,"2017-11","Brazil","Located 30 minutes from centre of Paris, Disneyland has two parks, Disneyland Park and Walt Disney Studio. If you go to both parks in one day, I recommend you to start in Walt Disney Studio, because it close at 7pm and Disneyland Park closes at 10pm. In Walt Disney Studio I loved the Hollywood Tower and the Aerosmith Roller Coaster. In Disneyland Park there are many roller coaster, places to eat, shops to buy souvenirs and a magnificent castle where there are a princesses's dance and a magical show about the princesses's stories with fireworks along the tale. It's a dream world, ideal to go with your friends, family or even alone.","Disneyland_Paris"
139428515,5,"2012-6","United States","I've been going to Disneyland my whole life and I can't get enough of it.  It's a great place to visit.  If you haven't been try to go during the fall or winter when the lines are shorter.  Summer was crazy.","Disneyland_California"
128422151,5,"2012-4","United Kingdom","So much to do and see in the park. Absolutely magical for my 3 little girls. The night display is nothing short of awesome   however views are limited if your short   I need spine realignment !! The parade is also fantastic. The park is exceptionally clean. The park is MEGA expensive for drinks and food. My tip is to bring as many drinks snacks and the like into the park. The queue for the princesses was also horrendous (2hrs). We used fast passes for most of the bigger rides which worked really well, The little rides weren't too bad either 20 30 mins. Everything I expected and more !!","Disneyland_Paris"
145226100,5,"2012-10","United Kingdom","What is there to say...the original park and still full of magic. My third time here over the last 22 years and my wifes first. Although the park is small compared to Walt Disney World, it is still full of great rides, sights and sounds. The fireworks of an evening and also Fantasmic are shows that cannot be missed if you go. Also make sure to meet Mickey, tucked away in Toontown at the back of the park!","Disneyland_California"
148193929,5,"2012-5","United Kingdom","Seriously....what can I say? Its Disney! Of course it was brilliant. I really felt like I was walking in Walt's footsteps. Everything was clean even though they were working on some rides. Rides were brilliant, staff were friendly. LOVE IT!","Disneyland_California"
350145492,5,"2016-2","United States","Was just there 2 19 2 21 16 there were the largest crowds I have ever seen at Disneyland. Been going to Disneyland since the 1960's. Not sure the perks for the AP was all that great, a few buttons, a small water and a small bag of pop corn. I love Disneyland and choose that for my valentine gift, I was a bit disappointed by such Large crowds.","Disneyland_California"
357042658,2,"2016-3","United States","The sea of people at Disneyland is SO CRAZY !! OMG !! They let way to many inside the park. We had a good time and made the best of it. Went on a few rides, most rides had a 1 2 hour wait but some had 15 30 min wait. You can still have fun, but at times it's just WAY TO MANY PEOPLE !! It's like being in a mosh pit at a concert. ! I love Disyland but !!!!!!!!!! ","Disneyland_California"
406523810,5,"2016-8","United Kingdom","Having been to Disneyland Paris a number of times, I was concerned that the closures and going during the school holidays would make it a less enjoyable experience. However, I was wrong. We had a fantastic time and the queues were nowhere near as long as we had prepared for  longest queue was maybe 45 minutes. Particular highlights this visit were the dreams show and fireworks as both our children (6 and 2) loved them. Unlike previous visits there were not long queues for the snack stands (a huge improvement) and even Disney village was not too busy in the evenings. We also really enjoyed the character dinner at Cafe Mickey. ","Disneyland_Paris"
201740408,5,"2014-4","Australia","Too much fun brings out every emotion in kids so there were tears. But the thrill of being at Disneyland was huge, as was the enjoyment of the rides, the atmosphere, the different lands, and the eateries. Nothing like it back home!","Disneyland_California"
155838082,5,"2013-3","Canada","What is there to say? Nobody does customer service and efficiency like Disney. There's plenty to see for everyone.","Disneyland_California"
174371418,4,"2013-8","United Kingdom","Having been to Disney Orlando before, I had a good idea what we were getting into when we took our two boys to Disneyland Paris during summer break. The queue times weren't as long as I expected and for being a theme park, the prices in my opinion weren't outrageous. I'd definitely recommend staying at a Disney resort if you go, due to the fact that you get into the park and can ride earlier than those who aren't staying on a resort. The only complaint I have about the whole experience was in regards to the light up fireworks event we attended. There weren't handicap platforms to elevate wheelchair bound attendees for better viewing, and there wasn't a safe way to exit mid show in case of emergency. A simple roped off aisle way through the center of the downtown area would make anyone in need of medical attention, reachable and at the moment, in my opinion, the whole event is extremely dangerous.","Disneyland_Paris"
128975277,4,"2012-4","United Kingdom","Have just returned from Disneyland Paris. We stayed in the Sequioa Lodge Hotel. Hotel staff first class. Montanna room in the main hotel comfortable and good size. Both parks are really great, as was all the Disney personnal. The 20th celebration lazer show was fantastic. My only gripe is about the French people in general  most rude no manners.","Disneyland_Paris"
619102029,4,"2018-9","United States","Visited here 09 20. It was a very humid day! We ducked into some of the shops to cool off. It was a week day so not very crowded. They recovered from the typhoon rather quickly. Most everything was open and you would never know the typhoon passed through here. The Ironman Experience is cheesy. It was just a photo opportunity with person in Ironman costume who used pre recorded voice. The Moana: A Homecoming Celebration is outdoors in a half covered venue. Also cheesy, but the kids seemed to like it. The Moana character sorta looked like Moana. The ladies might want to watch the movie again to do hula correctly. It was funny to see one of the drummers with a body suit to make him look tanned with Maori tattoos.The parade had the normal characters Toy Story, Lilo & Stitch, etc. Seemed shorter than the American version.Overall, this little Disney is entertaining for the children and maybe teenagers. We spent a total of 3 hours there.","Disneyland_HongKong"
220136434,5,"2014-7","Canada","Nothing can be said about Disneyland Parks that haven't already been said. Very pricey park, but good for young and old.","Disneyland_California"
536091777,4,"2017-10","Australia","Our children will treasure this forever. Bibbidi bobbidi boutique was magical for my daughter. It is expensive but a dream come true for little girls wanting to be treated like a princess. Jedi knight training was awesome for my son. Really well organised. Just make sure you put your son daughter's name down to participate at the start of the day as it books out quickly. I strongly recommend the fast pass. You get this after you have your tickets. (You upgrade your ticket on your phone using the Disney app.) ","Disneyland_California"
220577744,5,"2014-2","United States","Refer title. I also recommendation understanding the FastPass system which is free and fantastic.   Do not miss out on the joy of queue jumping.","Disneyland_California"
170137533,5,"2013-7","United States","Everybody loves Disneyland, just be prepared for long lines and wait times at both parks. Work the FastPass system as well as the family pass system if you have little ones that are too small for the rides. The new CARS land is a nice addition, buy your tickets on line and print them or pick them up at the gate for a small discount. (Every little bit helps!) if you can, stay a night and enjoy the parks for both days, watch fireworks and hit the rides during dinner times and parades for shorter lines.","Disneyland_California"
341660531,3,"2016-1","United Kingdom","Although out of season   I was not told when I booked this trip that several of the rides etc would not be working. I understand the need to maintain but we should be told what is not available. No peter pan ride, no train running around the park and many others also closed. Pirates of the Caribbean still excellent and the Blue lagoon restaurant still good with great staff. The staff at the park all seemed happy and friendly.","Disneyland_Paris"
567593048,5,"2018-3","United States","We were there on Sunday 3 18 and it was not crowded!! I was worried it would be packed due to spring break...Cannot stress enough that the fast pass max pass is worth every penny. Also, the Disney app is awesome for tracking wait times, passes, pictures   love it! And it seems like they have improved it as it didn   t crash or drain my battery this time.","Disneyland_California"
119747772,4,"2011-7","India","Our visit to Disneyland park was an amazing experience. Many Disney characters came to life and the design ,decor and layout of the place transports you into another world   a fairytale land . The kids had a great time and enjoyed themselves thoroughly. Some of the rides were thrilling and left you asking for more.However long queues at some rides did put us off as did the high price of merchandise and food stuff. The park seemed to be teeming with shops selling the same merchandise. On the whole this place is good fun though I feel it is probably over rated and also overpriced.","Disneyland_Paris"
412532223,5,"2016-8","Turkey","We went with our children, ages 10 and 14. I was expecting just another amusement park, but Disneyland is really much more than that. We were impressed by the attention to detail and by the amazing customer service. We spent two days there, which was just the right amount of time. Don't miss the night parade or the fireworks. We all had a blast!","Disneyland_California"
273180560,1,"2014-6","United States","It was rent a Disney.  Disappointing.  Did not come close to Orlando or Anaheim.  Wish we would have spent the day in the city.","Disneyland_Paris"
368867055,5,"2016-4","Australia","grandchildren met their STARS: Princesses  Cinderella, couple of Frozens , Pooh Bear, Dumbo, Mickey Mouse and the whole Club  M O U S E , parents laughed and paid, grand parents revelled in fun and rides. FOOD WAS ok FOR THE PLACE AND TIME. we spent 5 hours there with a 3 and 5 yo and that was enough. Everybody had fun despite occasional showers and wet underfoot or during rides. Take some light capes just in case.We drove into a big carpark by 0930 which was a good time. You can take MTR direct to Disneyland. take extra money for merchandise which should be a bribe for good behaviour until leaving  i got yummy sweet popcorn, 4 types in separate sealed bags . Ask about the steam train which we wanted to do but did not properly work it into our schedule.","Disneyland_HongKong"
579814853,4,"2018-5","Lebanon","A nice place to be with family as the park has games and rides that suits all ages but the waiting time is unacceptable as we had to wait for more than 60 minute for some 5 minutes rides and thus wasting the whole day","Disneyland_Paris"
139742017,5,"2012-9","United Kingdom","What can I say   fab place and fab rides. My daughter had no fear and loved every minute of the roller coasters   which is more than can be said for me!! She was also in a wheelchair and the park staff did everything they could to help us.Make sure you go to City Hall on main street and get yourself a special card which allows you special access to all the rides   this was absolutely brilliant and also gave her a great view for all the parades and shows. Thank you","Disneyland_Paris"
327709494,3,"2015-11","United States","We visited Disneyland for 2 days and encountered a broken rides 4 times. This is really not a good sign for Disney. One time we were stuck in one attraction for more than 1 hour due to malfunction.","Disneyland_California"
296290654,5,"2014-12","Canada","DISNEYLAND!  The happiest place on earth.  There isn't much to complain about here... the place is magical.  Good trip for families, as well as couples.  Young and old can appreciate it.","Disneyland_California"
444403861,3,"2016-12","Germany","All that you would expect from a Disney World, but on a much smaller scale. Spending half a day here is enough. Well connected with public transport for just about HKG$30.00. Staff not as cheerfull and friendly as in sister parks in the US.","Disneyland_HongKong"
561556482,4,"2018-2","United Kingdom","We had an enjoyable trip, the staff worked hard to clear as much snow as possible and get as many rides open as they could  We felt though that charging    3.79 for a small bottle of coke was extortionate likewise other food and snacks.","Disneyland_Paris"
331720148,5,"2015-12","United States","The Disneyland Park is always decorated a little different each year during Christmas time. The park was moderately busy. Rides were easy to get on with about 25 min wait at most of the ones I went one. Super fun place to be during this time. The kids all seem to be so very happy.","Disneyland_California"
147671226,1,"2012-12","Indonesia","Brought my whole family, kids, brother, nephews and niece to HKD land on Dec 17, 2012. Was my 3rd visit to the park. Off from Indonesia  a 5 hour sky distance from HK  we were all geared up for a full day of fun. Kids were looking forward to it, a full pay off after midterm exams. That morning, we came early with loads of kids' neccessities and my personal photographic gears. Kids' stuff included raincoats, spare clothes  as it was pedicted there would be light showers and for getting prepared for some wet actions. My personal photographic gears included those heavy full frame DSLR body and lenses  as my visit to the park wouldn't be complete without taking some great shots of my family with famous backgrounds such as Disneyland.I packed all those gears in one plane cabin sized roller bag, thinking that it would be too heavy to carry around. What an unpleasant surprise I received from the gate attendant that morning, instructing that I should take out all the heavy gears and leave the roller bag at the deposit counter outside the park at HKD 60 fee. It wasn't the fee that made me upset, but the fact that they commanded me to carry the heavy loads without a roller bag. They even said:  You could take turn carrying them since you have 10 people with you!  What a statement! I thought to myself:  Doesn't she see half of my group consists of children? What a thoughtless statement to have small children carrying heavy loads around while they should have fun riding and enjoying the park's variety of treats and snack? What disappointed me was that there was no precaution whatsoever made to me prior to my coming  whether on the website or at the tickets agency that visitors should NOT bring any roller bags into the park. I ended up carrying all the heavy loads around on my back. Imagine bringing those around for 11 straight hours! I could not enjoy one bit of my visit to HK Disneyland this time, even though still trying hard to take good pictures. We went back home with my back hurt. It was such a hurtful treat from the staff at Disneyland having such a mindless service to visitors like us. I do not know the rationale behind this rule. I could only guess  it could be for security purposes, or commercial purposes. The latter being to stop visitors for not spending to purchase foods offerred from inside the park, if they bring ones from outside.I do not know exactly their reasons, but one thing that had left me with after visiting the theme park, and that is being hurt and disappointed. For those with similar case with me, I suggest they call in first or better still, do not carry heavy loads into the park. You never know what they will surprise you upfront, when they should surprise us during the park experience with great times!","Disneyland_HongKong"
201326534,5,"2014-4","United States","The folks at Disney are so awesome and accommodating!! We had 48 students (High School show choir) with us and they were there to celebrate the 50th anniversary of  It's a small world . The parks and rides are generally smaller than ours here in the states, but so were the waits in line! Food was a bit hard to find as many of the restaurants were closed which was a bit weird. The fire works and laser show at the end was incredible!! I've been to Disney World and Disney Land and just as with those two the Park Employees are the real difference and those in Paris were NOT rude!! They were friendly and very gracious about everything!! Friendliest place in France!!! We had a great time there and I appreciate how well they treated our kids on the trip!!","Disneyland_Paris"
271364713,5,"2015-5","United States","We had fun although Park varied in crowds.  Went to Blue Bayou (our favorite).  Also loved character breakfasts at Goofy Kitchen and Minnie at the Plaza Inn.  Food and experience excellent.  Also loved the Golden Horseshoe, Jedi training, paddle canoes, and the Island.","Disneyland_California"
243576505,4,"2014-12","Netherlands","Not so big. Great for one day  Visited with friends. Did almost everything. The park is more orientated on small children. Show quality is medium. Not really Disney like but I enjoyed myself overall","Disneyland_HongKong"
493602396,5,"2017-3","Australia","Its Disney!!! Its such a special place, you wont be disappointed. Yes there might be some lines but it doesnt take away from all the fun.","Disneyland_Paris"
413322098,5,"2016-8","United States","Disney is a must stop if you're in Anaheim! Any of the rides are fun, such as Indiana Jones, Space Mountain, Star Tours and more! Get a fast pass for the longer lines and space out your day between the two parks. You can definitely get to see all the rides and attractions in both parks in one day if you plan it out!Get to the characters early, if that's what you're there for! And don't forget Aladdin heads in around 3pm!","Disneyland_California"
230943571,5,"2014-2","United States","This year we broke our 8 yr old grandson out of school and 4 day a week taekwondo for Presidents Week to Visit Disneyland and California Adventure. He needed a break and this was only time we could find along with 100,000 other people. Main purpose was to see CarsLand, which opened right after we were there with Jim in 2012. He enjoyed CarsLand and all it's stuff immensely. So much we came back here for our third day of our 3 day pass. We also enjoyed Disneyland too and consider the whole thing to be  Disneyland . We have found out we're getting too old for those 17 hr days and we were all done in after12 14 hrs!!! Everything was great except the long waits at the top attractions even getting there early which has worked for us for 45 yrs! ","Disneyland_California"
117258333,3,"2011-8","United Arab Emirates","We visited Disneyland for a day and a half in August. Disneyland Hong Kong is small compared to the other Disney parks so you can easily do all attractions in a day and in hindsight we should have just bough the one day pass. It is best for families with small children as there aren't many rides and attractions for older children and adults.We went in August and it was very hot and humid and also very crowded. Waiting 30 to 90 minutes for the most popular attractions is not fun especially with small kids, but I guess with the summer holidays this was to be expected. Visitors don't always respect queuing rules and there was a lot of pushing, which we are not used to and it was very uncomfortable. We did get fast passes for some of the rides which worked well. We also had to wait about 25 minutes to get into one of the restaurants for lunch and it seemed there wasn't enough capacity in the restaurants in the park to accommodate the crowd. There is only one restaurant that serves western food.We came by taxi which was very quick and convenient, no issues at all.","Disneyland_HongKong"
239191306,5,"2013-12","Singapore","Visited HK Disyneyland in November 2012. Indeed a great place to visit.The kids thoroughly enjoyed themselves especially taking pictures with all the characters.Will definitely visit the place again if we are in Hong Kong but will skip staying at the hotel in Hong Kong Disneyland..","Disneyland_HongKong"
186997418,3,"2013-11","United Kingdom","In short a very expensive way to waste money. Ok it's primarily for kids but some rides were 70% adults hence the queues with an average 45 minute wait. End of November and the place was packed so I dread to think what the summer holidays are like. We did a 1 day  sampler  and I can see why they say you need at least two days to see it all, what they really mean is in an 8 hour day you spend at least half the time queuing thus sampling only 4 5 rides. The car coach park is a long walk from the parks, what about courtesy electric buggies for the disabled? At 15 euros for cars and 20 for coaches I'm sure they can afford it! 40 euro adult entry, 36 euro for kids you can just about stomach but to be fleeced on everything else is taking the  mickey  ( pardon the pun )! Food and drink was extortionate, 10 euros for a  deluxe  8 inch hotdog in a pappy roll with no mustard or onions, and 10 euros for for a coke and coffee because when you ask for a straw they  sell  you a Carlos Fandango Disney one. At one kiosk they wouldn't honour the 8.95 euro offer despite protestations, was it simply because we were English? Shopping for clothing ( All made in China ) at Harrods prices, 22 euros for a sparkly kiddies T shirt, or nick knacks also drained the pocket. In places a lick of paint wouldn't go amiss as it's beginning to look a bit tired especially the Hollywood hotel who's neon sign needs looking at! The only characters we saw in the park were Poo Bear and a tiger who's name escapes me, Disney was built on Mickey, Minnie, Donald, Daisy and Goofy but they were conspicuous by their absense only to be seen at the highlight of the day, the parade. Here perhaps I can see where some of our money went, the floats were superb in all respects and for me the lasting memory, after my empty pockets, of a day I will NOT be repeating anytime soon.","Disneyland_Paris"
554183292,4,"2017-6","Indonesia","Got 2 days ticket, we visit 25Jun2017 and 28Jun2017. At that moment we feel very hot. Sunshine so bright, no cloud and soo hot.Everything were so fun for our children, and we mostly sure all the attraction can not finish just only one day.  Good attraction  Have to enjoy all the attraction, except roller coaster :)  Best to see is the parade and fireworks at the evening  Very hot at summer  In most cases, restaurant and food quite expensive  Long queue in every attraction, but use express ticket much better","Disneyland_HongKong"
188386494,3,"missing","China","I have been to Disneyland in California, Tokyo and Hong Kong. This is the first Disneyland that appears to support the tobacco industry and lung cancer. I was shocked and disgusted to see so many people sucking on cancer sticks around children. This may be culturally acceptable but I cannot believe the Disney corporation would accept this as okay. At least Tokyo had smokers sections in the park (aka Cancer Corner) where people can destroy their health. Poor form Disneyland Paris. Another blight on the park was the number of gobs of chewing gum on the ground which looked like they'd been there for years. Probably another culturally acceptable behavior but not very Disney like in my opinion. The castle is the best castle of the 4 parks we've been to. Winter seems to be a good time to visit as the wait times were short. ","Disneyland_Paris"
566341020,5,"2018-3","New Zealand","Extended family vacation with 23. We did the one day pass with max pass. We had infants, toddlers, teenagers, and adults and every dream came true for each of us!","Disneyland_California"
263846625,4,"2014-6","Sweden","My son and I went there last year and we both loved it although I thought it lacked of rides for older kids. Walt Disney Studios was definitely my favourite because of the stunt shows which my son loved at least as much as I did. However I wouldn't go there again because of the ridiculous prices and the food was terrible and crazy expensive for what you got.","Disneyland_Paris"
250231885,2,"2014-4","Canada","If it weren't for the lineups, it would take me like 3 hours to go through every thing. The park is really small in compare to other Disneyland parks. There were only a handful of rides you can go for and they are mostly for children 6 years or under. The experience was not impressive and I wouldn't go back in the future at all.","Disneyland_HongKong"
3983291,2,"missing","United Kingdom","Stayed at the fantastic Movenpick Hotel, superb for every facility and great value fo rmoney (  358.00 2adults and 1 child for 3 days)TIP: Buy the 3 day Fantasy Pass  it lasts for a year and is cheaper than the 3 day pass. Plus you get lots of discounts in shops and restaurants. Shame about Disneyland. Some rides were closed, food venues were also closed with no note of apology. The signage was also in short supply, we had to hunt around for ages for toilets   why don't they put up maps in the park with 'you are here signs'.Some of the French employees should also undertake extra Customer Service courses as many were rude and abrupt, even at the EuroStar enquiry desk in the train station.My party, and some others, felt that the introductions to some of the rides should have been in English and not in French as many other nationalilties also understood English but not French. Many children got bored during this introduciton.And for renaming the Seven Dwarf with French names.......Perhaps they should revamp and Americanise   afterall it is what visitors expect.","Disneyland_Paris"
142660124,4,"2012-10","Canada","We went to Disneyland for our grand daughter and she had a wonderful time. Everywhere was very crowded which was unexpected, apparently there is a Fall Break from school in California. Every child needs to find their fantasy and this certainly did it for our little one.","Disneyland_California"
621661678,1,"2017-11","United Kingdom","Do not eat from the hamburger outlets inside the park. I was rushed to hospital with severe stomach pains, then spent a week in hospital on my return to the UK. I was in so much pain and lost so much blood. Avoid at all costs. The thought of returning there scares me.","Disneyland_Paris"
148398386,5,"2012-12","Philippines","First time to go to this place. The place was huge, amazingly huge, You'd go crazy of the stuff that you can do here. You can get a map in the entrance so you know where your going to go. Most of the rides that we went we're for kids since I had my sister's daughters with me. The graphics we're good and the over all production value for the Lilo and Stitch experience was amazing. The Lion King show was flamboyant with lots of beautiful colors on their costumes. We also had the great time going in the river at the Tarzan area, I forgot what it's called. The Winnie the Pooh had cute and cuddly story telling while riding the boat and there was also the It's a small world journey, that shows different countries and how their culture look like. I also got to enjoy the extreme rides at the Space Mountain. There was also the Tea Cup ride for the kids and the Autopia, where you drive like gocarts. There was also the Buzz Lightyear Astro Blasters, which I also enjoyed, firing aliens and stuff, brought out the kid in me. Over all, it was great way to spend the time before the New Year comes.","Disneyland_HongKong"
379955271,5,"2016-6","New Zealand","Can't wait to go again. Will definitely go again next year. Fast pass is great. Long lines but not ridiculous probably due to time of year we went","Disneyland_California"
123184024,2,"2011-12","United States","I can not agree more with whoever just posted  Walt would roll over in his grave  That is exactly what I was uttering (along with some other very choice words) the entire day.... this has become a huge profit making corporation, and the average American family probably could not afford it, and to add insult to injury I am sure there are parents out there who feel they are doing their children a injustice by denying their kids of this highway robbery. Rest assured, your kids are denied NOTHING here    save your money (and sanity)Granted, we did visit over Christmas vacation, and I expected crowds and very long waits, but two and a half hours??? To get motion sick on the Star Wars ride?!?What really broke my heart was right off the bat, we stopped at one of the restraunts that offered a breakfast buffet with Minnie and Friends. I certainly did not expect a bargain, but I noticed the cash register tally over $90.00 after I stupidly handed over a credit card without questioning the prices first. That is for brunch for two adults and two kids ages 11 and 13. That did however include getting your meal interupted by Minnie, Goofey,, and Tigger attacking and harrassing you while you are trying to eat. My point is how many parents could afford this meal after shelling out $420.00 for ONE day passes and why are the prices not posted if they insist on this corruption at least? The only thing magical about this place is how fast you can max out a couple credit cards.The higlight of our ten day trip driving through the beautiful American West for our kids was seeing the Pacific Ocean and playing on the beach, Disneyland was the only disapointment of the entire trip. The best things in life are truly still free.","Disneyland_California"
128495268,4,"2012-4","Australia","Everyone said that we'd need 2 days minimum to do Disneyland in HK........Rubbish !!!Easily we did it in one day.Go in the morning (preferably a weekday......so you're not waiting long for rides) and stay all day until 8pm for the disney spectacular fireworks. Nothing like our Sydney Harbour NYE fireworks, but still very NICE !!All the rides are great, especially the Space Mountain..... a rollercoaster built indoors. No steep dips so don't get scared, my wife and 5 yr old did it so you can too. A great day out for the family especially the young ones.","Disneyland_HongKong"
